
1216501771,812,-0.477843,2.417322,0.948340,1.475195,-11.485449,4182947.400111,554234.761347,10S,-0.562869,0.075000,0.000000
1216501771,911,-0.477843,2.473539,0.737598,1.369824,-11.485449,4182947.400111,554234.761347,10S,-0.562869,0.075000,0.000000
1216501772,1,-0.477843,2.473539,1.053711,1.475195,-11.485449,4182947.400111,554234.761347,10S,-0.562869,0.075000,0.000000
1216501772,101,-0.449734,2.417322,1.159082,1.369824,-11.801563,4182947.385307,554234.762915,10S,-0.562869,0.065000,0.000000
1216501772,201,-0.477843,2.445431,1.053711,1.475195,-11.485449,4182947.385307,554234.762915,10S,-0.562869,0.065000,0.000000
1216501772,301,-0.477843,2.445431,1.053711,1.580566,-11.485449,4182947.350075,554234.755794,10S,-0.562869,0.063889,0.000000
1216501772,405,-0.421626,2.473539,0.948340,1.159082,-11.801563,4182947.350075,554234.755794,10S,-0.562869,0.063889,0.000000
1216501772,501,-0.449734,2.501647,1.159082,1.264453,-11.590820,4182947.333361,554234.748550,10S,-0.562869,0.063889,0.000000
1216501772,601,-0.477843,2.473539,1.053711,1.475195,-11.801563,4182947.333361,554234.748550,10S,-0.562869,0.044722,0.000000
1216501772,701,-0.477843,2.445431,0.842969,1.369824,-11.801563,4182947.333361,554234.748550,10S,-0.562869,0.044722,0.000000
1216501772,801,-0.477843,2.417322,0.842969,1.264453,-11.696191,4182947.320370,554234.744224,10S,-0.562869,0.047500,0.000000
1216501772,901,-0.421626,2.445431,0.948340,1.264453,-11.801563,4182947.320370,554234.744224,10S,-0.562869,0.047500,0.000000
1216501773,1,-0.421626,2.445431,1.053711,1.264453,-11.696191,4182947.309230,554234.739885,10S,-0.562869,0.038333,0.000000
1216501773,101,-0.449734,2.473539,1.159082,1.369824,-11.590820,4182947.309230,554234.739885,10S,-0.562869,0.038333,0.000000
1216501773,201,-0.421626,2.445431,1.053711,1.264453,-11.801563,4182947.296239,554234.735558,10S,-0.562869,0.035556,0.000000
1216501773,301,-0.477843,2.417322,1.053711,1.580566,-11.485449,4182947.296239,554234.735558,10S,-0.562869,0.035556,0.000000
1216501773,401,-0.449734,2.473539,0.842969,1.475195,-11.485449,4182947.283248,554234.731232,10S,-0.562869,0.039722,0.000000
1216501773,501,-0.477843,2.445431,1.053711,1.264453,-11.696191,4182947.283248,554234.731232,10S,-0.562869,0.039722,0.000000
1216501773,601,-0.421626,2.445431,1.159082,1.159082,-11.801563,4182947.283248,554234.731232,10S,-0.562869,0.039722,0.000000
1216501773,701,-0.477843,2.445431,0.948340,1.580566,-11.485449,4182947.273960,554234.726881,10S,-0.562869,0.032222,0.000000
1216501773,801,-0.477843,2.445431,1.053711,1.580566,-11.485449,4182947.273960,554234.726881,10S,-0.562869,0.032222,0.000000
1216501773,901,-0.421626,2.445431,1.053711,1.159082,-11.696191,4182947.266534,554234.723989,10S,-0.562869,0.020000,0.000000
1216501774,1,-0.449734,2.473539,0.842969,1.264453,-11.590820,4182947.266534,554234.723989,10S,-0.562869,0.020000,0.000000
1216501774,101,-0.449734,2.473539,0.842969,1.264453,-11.696191,4182947.260940,554234.718143,10S,-0.562869,0.013889,0.000000
1216501774,201,-0.477843,2.473539,0.948340,1.159082,-11.801563,4182947.260940,554234.718143,10S,-0.562869,0.013889,0.000000
1216501774,301,-0.449734,2.417322,1.264453,1.264453,-11.696191,4182947.246078,554234.710887,10S,-0.562869,0.013889,0.000000
1216501774,401,-0.477843,2.445431,0.948340,1.580566,-11.485449,4182947.246078,554234.710887,10S,-0.562869,0.013889,0.000000
1216501774,501,-0.505951,2.445431,0.948340,1.580566,-11.485449,4182947.246078,554234.710887,10S,-0.562869,0.013889,0.000000
1216501774,601,-0.449734,2.417322,1.159082,1.369824,-11.485449,4182947.240503,554234.707983,10S,-0.562869,0.016111,0.000000
1216501774,701,-0.449734,2.417322,1.159082,1.369824,-11.590820,4182947.240503,554234.707983,10S,-0.562869,0.016111,0.000000
1216501774,801,-0.421626,2.445431,1.053711,1.159082,-11.801563,4182947.236771,554234.703596,10S,-0.562869,0.006944,0.000000
1216501774,901,-0.449734,2.417322,1.159082,1.264453,-11.696191,4182947.236771,554234.703596,10S,-0.562869,0.006944,0.000000
1216501775,1,-0.449734,2.417322,1.159082,1.369824,-11.590820,4182947.233057,554234.702149,10S,-0.562869,0.015000,0.000000
1216501775,101,-0.421626,2.445431,1.053711,1.264453,-11.696191,4182947.233057,554234.702149,10S,-0.562869,0.015000,0.000000
1216501775,201,-0.421626,2.445431,1.053711,1.159082,-11.801563,4182947.227473,554234.697774,10S,-0.562869,0.006389,0.000000
1216501775,301,-0.421626,2.473539,1.053711,1.580566,-11.485449,4182947.227473,554234.697774,10S,-0.562869,0.006389,0.000000
1216501775,401,-0.477843,2.473539,0.842969,1.475195,-11.485449,4182947.221889,554234.693399,10S,-0.562869,0.006389,0.000000
1216501775,501,-0.449734,2.445431,0.737598,1.475195,-11.696191,4182947.221889,554234.693399,10S,-0.562869,0.012500,0.000000
1216501775,592,-0.421626,2.445431,1.053711,1.264453,-11.696191,4182947.221889,554234.693399,10S,-0.562869,0.012500,0.000000
1216501775,691,-0.421626,2.417322,1.053711,1.264453,-11.485449,4182947.218156,554234.689012,10S,-0.562869,0.016667,0.000000
1216501775,791,-0.477843,2.473539,0.842969,1.475195,-11.590820,4182947.218156,554234.689012,10S,-0.562869,0.016667,0.000000
1216501775,891,-0.477843,2.501647,0.842969,1.475195,-11.485449,4182947.214434,554234.686095,10S,-0.562869,0.010556,0.000000
1216501775,991,-0.421626,2.445431,1.159082,1.264453,-11.485449,4182947.214434,554234.686095,10S,-0.562869,0.010556,0.000000
1216501776,81,-0.477843,2.501647,1.159082,1.475195,-11.590820,4182947.206998,554234.681732,10S,-0.562869,0.016389,0.000000
1216501776,181,-0.477843,2.473539,0.948340,1.159082,-11.801563,4182947.206998,554234.681732,10S,-0.562869,0.016389,0.000000
